Unnamed: 0,Number of components,Type of DES,Component#1,Smiles#1,T#1,Component#2,Smiles#2,T#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Reference (DOI)
1738,2,4,chromium(3+);trichloride;hexahydrate,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Cr+3],362.15,urea,NC(N)=O,405.85,0.5003,0.4997,293.6323,10.1039/c4cp00057a
1739,2,4,chromium(3+);trichloride;hexahydrate,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Cr+3],362.15,urea,NC(N)=O,405.85,0.3309,0.6691,320.3139,10.1039/c4cp00057a
1740,2,4,chromium(3+);trichloride;hexahydrate,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Cr+3],362.15,urea,NC(N)=O,405.85,0.2545,0.7455,326.5919,10.1039/c4cp00057a
1741,2,4,chromium(3+);trichloride;hexahydrate,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Cr+3],362.15,urea,NC(N)=O,405.85,0.198,0.802,337.5785,10.1039/c4cp00057a
1742,2,4,lithium;bis(trifluoromethylsulfonyl)azanide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],509.0,urea,NC(N)=O,405.85,0.2174,0.7826,235.55,10.1002/adfm.202011102
1743,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.3302,0.6698,316.15,10.1002/chem.200601738
1744,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.2522,0.7478,284.4833,10.1002/chem.200601738
1745,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.2251,0.7749,276.15,10.1002/chem.200601738
1746,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.2222,0.7778,282.15,10.1002/adfm.202011102
1747,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.198,0.802,304.4833,10.1002/chem.200601738
1748,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.1844,0.8156,331.15,10.1002/chem.200601738
1749,2,4,zinc;dichloride,[Cl-].[Cl-].[Zn+2],563.15,urea,NC(N)=O,405.85,0.1641,0.8359,337.8167,10.1002/chem.200601738
1750,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decan-1-ol,CCCCCCCCCCO,280.15,0.6667,0.3333,255.23,10.1016/j.cej.2020.125173
1751,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,decan-1-ol,CCCCCCCCCCO,280.15,0.6667,0.3333,257.91,10.1016/j.cej.2020.125173
1752,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.898,0.102,323.256,10.1002/anie.202110520
1753,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.736,0.264,319.427,10.1002/anie.202110520
1754,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.694,0.306,297.405,10.1002/anie.202110520
1755,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.601,0.399,295.81,10.1002/anie.202110520
1756,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.57,0.43,286.85,10.1002/anie.202110520
1757,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.496,0.504,286.873,10.1002/anie.202110520
1758,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.399,0.601,290.703,10.1002/anie.202110520
1759,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.3,0.7,314.639,10.1002/anie.202110520
1760,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.198,0.802,317.831,10.1002/anie.202110520
1761,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.099,0.901,324.214,10.1002/anie.202110520
1762,2,5,"1,4-dithiane",C1CSCCS1,385.65,"1,2,3,4-tetrafluoro-5,6-diiodobenzene",Fc1c(F)c(F)c(I)c(I)c1F,324.3,0.17,0.83,326.15,10.1002/anie.202110520
1763,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,3,5-tetrafluoro-4,6-diiodobenzene",Fc1c(F)c(I)c(F)c(I)c1F,493.93,0.37,0.63,283.55,10.1002/anie.202110520
1764,2,5,"1,4-dithiane",C1CSCCS1,385.65,"1,2,3,5-tetrafluoro-4,6-diiodobenzene",Fc1c(F)c(I)c(F)c(I)c1F,493.93,0.07,0.93,297.95,10.1002/anie.202110520
1765,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,3,5-trifluoro-2,4,6-triiodobenzene",Fc1c(I)c(F)c(I)c(F)c1I,428.65,0.88,0.12,320.85,10.1002/anie.202110520
1766,2,5,"1,4-dithiane",C1CSCCS1,385.65,"1,3,5-trifluoro-2,4,6-triiodobenzene",Fc1c(I)c(F)c(I)c(F)c1I,428.65,0.65,0.35,373.15,10.1002/anie.202110520
1767,2,5,"1,3-dithiane",C1CSCSC1,327.15,"1,2,4,5-tetrafluoro-3,6-diiodobenzene",Fc1c(F)c(I)c(F)c(F)c1I,382.15,0.74,0.26,335.05,10.1002/anie.202110520
1768,2,5,"1,4-dithiane",C1CSCCS1,385.65,"1,2,4,5-tetrafluoro-3,6-diiodobenzene",Fc1c(F)c(I)c(F)c(F)c1I,382.15,0.42,0.58,362.15,10.1002/anie.202110520
1769,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.7,0.3,292.15,10.1021/acssuschemeng.0c00559
1770,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.6,0.4,289.65,10.1021/acssuschemeng.0c00559
1771,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.5,0.5,284.15,10.1021/acssuschemeng.0c00559
1772,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.3333,0.6667,283.15,10.1021/acssuschemeng.0c00559
1773,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.25,0.75,282.15,10.1021/acssuschemeng.0c00559
1774,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.2,0.8,280.65,10.1021/acssuschemeng.0c00559
1775,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,undec-10-enoic acid,C=CCCCCCCCCC(=O)O,297.65,0.19,0.81,280.541,10.1021/acssuschemeng.0c00559
1776,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,2-cyclohexylacetic acid,O=C(O)CC1CCCCC1,306.15,0.45,0.55,272.9,10.3390/molecules26144208
1777,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,"2-methylpentane-2,4-diol",CC(O)CC(C)(C)O,223.15,0.6667,0.3333,206.48,10.1016/j.cej.2020.125173
1778,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,2-phenylacetic acid,O=C(O)Cc1ccccc1,349.6,0.65,0.35,290.8,10.3390/molecules26144208
1779,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.8939,0.1061,372.8512,10.1016/j.hydromet.2022.105971
1780,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.7974,0.2026,345.0826,10.1016/j.hydromet.2022.105971
1781,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.6881,0.3119,389.0496,10.1016/j.hydromet.2022.105971
1782,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.6077,0.3923,390.2066,10.1016/j.hydromet.2022.105971
1783,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.508,0.492,393.0992,10.1016/j.hydromet.2022.105971
1784,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.418,0.582,390.2066,10.1016/j.hydromet.2022.105971
1785,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.2958,0.7042,385.0,10.1016/j.hydromet.2022.105971
1786,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.2122,0.7878,372.8512,10.1016/j.hydromet.2022.105971
1787,2,5,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,388.15,"2,6-ditert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,344.85,0.1093,0.8907,350.2893,10.1016/j.hydromet.2022.105971
1788,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,3-cyclohexylpropanoic acid,O=C(O)CCC1CCCCC1,291.3,0.5,0.5,262.1,10.3390/molecules26144208
1789,2,5,5-methyl-2-propan-2-ylphenol,Cc1ccc(C(C)C)c(O)c1,323.5,3-phenylpropanoic acid,O=C(O)CCc1ccccc1,321.1,0.44,0.56,291.6,10.3390/molecules26144208
1790,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,4-phenylbutanoic acid,O=C(O)CCCc1ccccc1,321.15,0.61,0.39,287.2,10.3390/molecules26144208
1791,2,5,2-(trimethylazaniumyl)acetate;hydrate,C[N+](C)(C)CC(=O)[O-].O,514.15,acetic acid,CC(=O)O,289.85,0.752,0.248,483.15,10.1016/j.molliq.2016.10.134
1792,2,5,2-(trimethylazaniumyl)acetate;hydrate,C[N+](C)(C)CC(=O)[O-].O,514.15,acetic acid,CC(=O)O,289.85,0.5,0.5,434.012,10.1016/j.molliq.2016.10.134
1793,2,5,2-(trimethylazaniumyl)acetate;hydrate,C[N+](C)(C)CC(=O)[O-].O,514.15,acetic acid,CC(=O)O,289.85,0.332,0.668,393.15,10.1016/j.molliq.2016.10.134
1794,2,5,2-(trimethylazaniumyl)acetate;hydrate,C[N+](C)(C)CC(=O)[O-].O,514.15,acetic acid,CC(=O)O,289.85,0.252,0.748,396.253,10.1016/j.molliq.2016.10.134
1795,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,acetic acid,CC(=O)O,289.85,0.5,0.5,265.34,10.1021/acssuschemeng.0c00559
1796,2,5,"(E)-1-N'-[2-[[5-[(dimethylamino)methyl]furan-2-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethene-1,1-diamine",CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,342.15,2-acetyloxybenzoic acid,CC(=O)Oc1ccccc1C(=O)O,414.0,0.67,0.33,236.15,10.1016/j.molliq.2020.114745
1797,2,5,2-(trimethylazaniumyl)acetate,C[N+](C)(C)CC(=O)[O-],566.0,benzoic acid,O=C(O)c1ccccc1,395.5,0.5,0.5,337.35,10.1039/C4RA10628H
1798,2,5,2-(trimethylazaniumyl)acetate,C[N+](C)(C)CC(=O)[O-],566.0,benzoic acid,O=C(O)c1ccccc1,395.5,0.4,0.6,326.15,10.1039/C4RA10628H
1799,2,5,2-(trimethylazaniumyl)acetate,C[N+](C)(C)CC(=O)[O-],566.0,benzoic acid,O=C(O)c1ccccc1,395.5,0.333,0.667,347.98,10.1039/C4RA10628H
1800,2,5,2-(trimethylazaniumyl)acetate,C[N+](C)(C)CC(=O)[O-],566.0,benzoic acid,O=C(O)c1ccccc1,395.5,0.3,0.7,353.8,10.1039/C4RA10628H
1801,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.9,0.1,307.0,10.3390/molecules25051077
1802,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8985,0.1015,307.1,10.1016/j.molliq.2020.113667
1803,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8918,0.1082,307.65,10.1016/j.molliq.2020.113667
1804,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8,0.2,298.0,10.3390/molecules25051077
1805,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.7984,0.2016,298.85,10.1016/j.molliq.2020.113667
1806,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.7,0.3,288.0,10.3390/molecules25051077
1807,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.6977,0.3023,288.4,10.1016/j.molliq.2020.113667
1808,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.6,0.4,279.0,10.3390/molecules25051077
1809,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5963,0.4037,278.1,10.1016/j.molliq.2020.113667
1810,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5,0.5,287.0,10.3390/molecules25051077
1811,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4,0.6,292.0,10.3390/molecules25051077
1812,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.3934,0.6066,292.65,10.1016/j.molliq.2020.113667
1813,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.3,0.7,296.0,10.3390/molecules25051077
1814,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2986,0.7014,296.6,10.1016/j.molliq.2020.113667
1815,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2961,0.7039,296.19,10.1016/j.molliq.2020.113667
1816,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2,0.8,299.0,10.3390/molecules25051077
1817,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.1975,0.8025,300.15,10.1016/j.molliq.2020.113667
1818,2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.1,0.9,303.0,10.3390/molecules25051077
1819,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.899,0.101,314.86,10.1016/j.chemphyslip.2009.05.004
1820,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8007,0.1993,311.94,10.1016/j.chemphyslip.2009.05.004
1821,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.7001,0.2999,308.8,10.1016/j.chemphyslip.2009.05.004
1822,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5999,0.4001,304.61,10.1016/j.chemphyslip.2009.05.004
1823,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5543,0.4457,302.8,10.1016/j.chemphyslip.2009.05.004
1824,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4998,0.5002,299.06,10.1016/j.chemphyslip.2009.05.004
1825,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.447,0.553,296.77,10.1016/j.chemphyslip.2009.05.004
1826,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4011,0.5989,296.31,10.1016/j.chemphyslip.2009.05.004
1827,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.3471,0.6529,295.33,10.1016/j.chemphyslip.2009.05.004
1828,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2999,0.7001,294.75,10.1016/j.chemphyslip.2009.05.004
1829,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2484,0.7516,294.35,10.1016/j.chemphyslip.2009.05.004
1830,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2002,0.7998,298.15,10.1016/j.chemphyslip.2009.05.004
1831,2,5,dodecanoic acid,CCCCCCCCCCCC(=O)O,317.5,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.1,0.9,301.94,10.1016/j.chemphyslip.2009.05.004
1832,2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",CCN(CC)CC(=O)Nc1c(C)cccc1C,341.15,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5,0.5,212.15,10.1016/j.molliq.2020.114745
1833,2,5,1-methyl-4-prop-1-en-2-ylcyclohexene,C=C(C)C1CC=C(C)CC1,199.15,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.666667,0.333333,280.95,10.1038/s41598-019-51472-7
1834,2,5,1-methyl-4-prop-1-en-2-ylcyclohexene,C=C(C)C1CC=C(C)CC1,199.15,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5,0.5,287.45,10.1038/s41598-019-51472-7
1835,2,5,1-methyl-4-prop-1-en-2-ylcyclohexene,C=C(C)C1CC=C(C)CC1,199.15,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.333333,0.666667,294.05,10.1038/s41598-019-51472-7
1836,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.9014,0.0986,325.01,10.1021/je060146z
1837,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8032,0.1968,322.49,10.1021/je060146z
1838,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.7003,0.2997,319.72,10.1021/je060146z
1839,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.6015,0.3985,316.49,10.1021/je060146z
1840,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.5021,0.4979,312.27,10.1021/je060146z
1841,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4014,0.5986,307.94,10.1021/je060146z
1842,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.351,0.649,305.12,10.1021/je060146z
1843,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.3004,0.6996,300.26,10.1021/je060146z
1844,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2008,0.7992,296.78,10.1021/je060146z
1845,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.1525,0.8475,298.2,10.1021/je060146z
1846,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.0987,0.9013,301.1,10.1021/je060146z
1847,2,5,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,327.0,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.0497,0.9503,302.31,10.1021/je060146z
1848,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8793,0.1207,332.87,10.1021/je060146z
1849,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8019,0.1981,331.23,10.1021/je060146z
1850,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.7007,0.2993,328.87,10.1021/je060146z
1851,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.6009,0.3991,326.06,10.1021/je060146z
1852,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4968,0.5032,322.75,10.1021/je060146z
1853,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.4002,0.5998,320.07,10.1021/je060146z
1854,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2957,0.7043,313.38,10.1021/je060146z
1855,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2504,0.7496,310.15,10.1021/je060146z
1856,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.2063,0.7937,304.68,10.1021/je060146z
1857,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.1516,0.8484,299.28,10.1021/je060146z
1858,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.0991,0.9009,300.2,10.1021/je060146z
1859,2,5,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,336.8,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.0498,0.9502,303.08,10.1021/je060146z
1860,2,5,1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol,CC(C)NCC(O)COc1cccc2ccccc12,369.15,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.35,0.65,288.15,10.1080/10837450.2020.1735414
1861,2,5,octadecanoic acid,CCCCCCCCCCCCCCCCCC(=O)O,343.67,decanoic acid,CCCCCCCCCC(=O)O,304.8,0.8987,0.1013,340.66,10.1021/je060146z
